MD,TVD,RPMA,WOBA,ROPA
2998.743,2672.7612,273.65,3.2426977,5.23
2998.751,2797.1206,135.0,8.738968,7.04
2998.752,2542.2356,169.74,15.027515,40.1574
2998.776,2797.139,135.0,8.738968,7.04
2998.793,2672.8005,273.65,3.2426977,5.23
2998.801,2797.1494,135.0,8.738968,7.04
2998.826,2797.1619,135.0,8.738968,7.04
2998.843,2672.842,273.65,3.2426977,5.23
2998.868,2672.8618,273.65,3.2426977,5.23
2998.876,2797.1912,135.0,8.738968,7.04
2998.893,2672.874,273.65,3.2426977,5.23
2998.901,2797.2017,135.0,8.738968,7.04
2998.918,2672.896,273.65,3.2426977,5.23
2998.926,2797.221,135.0,8.738968,7.04
2998.927,2542.3105,170.59,15.118234,40.114727
2998.943,2672.923,273.65,3.2426977,5.23
2998.968,2672.9353,273.65,3.2426977,5.23
2998.976,2797.2542,134.0,9.044883,6.99
2999.001,2797.268,134.0,9.044883,6.99
2999.026,2797.2734,134.0,9.044883,6.99
2999.051,2797.2864,134.0,9.044883,6.99
